time;temp;humidity;CO2;TCOV
06/03/2023 15:52;34;35;1390;11.81
06/03/2023 15:52;34;35;1397;8.39
06/03/2023 15:53;34;35;1397;12.59
06/03/2023 15:53;34;35;1497;14.71
06/03/2023 15:54;34;35;1391;17.18
06/03/2023 15:54;34;35;1397;10.86
06/03/2023 15:55;34;35;1401;6.03
06/03/2023 15:55;34;35;1397;20.81
06/03/2023 15:56;34;35;1401;16.36
06/03/2023 15:56;34;35;1405;14.11
06/03/2023 15:57;34;35;1409;11.57
06/03/2023 15:57;34;35;1405;6.8
06/03/2023 15:58;34;35;1405;16.75
06/03/2023 15:58;34;35;1409;7.51
06/03/2023 15:59;34;35;1409;2.08
06/03/2023 15:59;34;35;1409;5.75
06/03/2023 16:00;34;35;1409;13.15
06/03/2023 16:00;34;35;1413;6.35
06/03/2023 16:01;34;35;1403;16.96
06/03/2023 16:01;34;35;1409;10.4
06/03/2023 16:02;34;35;1413;8.71
06/03/2023 16:02;34;35;1413;8.57
06/03/2023 16:03;34;35;1417;12.73
06/03/2023 16:03;34;35;1417;7.54
06/03/2023 16:04;34;35;1417;11.18
06/03/2023 16:04;34;35;1417;20.77
06/03/2023 16:05;34;35;1421;11.25
06/03/2023 16:05;34;35;1411;8.89
06/03/2023 16:06;34;35;1421;8.32
06/03/2023 16:06;34;35;1421;14.14
06/03/2023 16:07;34;35;1421;13.4
06/03/2023 16:07;34;35;1425;16.58
06/03/2023 16:08;34;35;1415;5.92
06/03/2023 16:08;34;35;1425;18.13
06/03/2023 16:09;34;35;1425;14.53
06/03/2023 16:09;34;35;1425;21.02
06/03/2023 16:10;34;35;1421;8.96
06/03/2023 16:10;34;35;1425;8.67
06/03/2023 16:11;34;35;1421;10.93
06/03/2023 16:11;35;34;1421;9.1
06/03/2023 16:12;35;34;1425;7.79
06/03/2023 16:12;35;34;1421;7.65
06/03/2023 16:13;34;35;1421;11.28
06/03/2023 16:13;35;34;1425;22.26
06/03/2023 16:14;35;34;1425;15.31
06/03/2023 16:14;35;34;1425;15.06
06/03/2023 16:15;35;34;1425;9.24
06/03/2023 16:15;35;34;1421;9.24
06/03/2023 16:16;35;34;1421;15.13
06/03/2023 16:16;35;34;1425;12.34
06/03/2023 16:17;35;34;1425;7.16
06/03/2023 16:17;35;34;1425;18.41
06/03/2023 16:18;35;34;1429;13.65
06/03/2023 16:18;35;34;1425;11.71
06/03/2023 16:19;35;34;1429;8.04
06/03/2023 16:19;35;34;1429;9.13
06/03/2023 16:20;35;34;1425;8.5
06/03/2023 16:20;35;34;1433;11.57
06/03/2023 16:21;35;34;1429;12.52
06/03/2023 16:21;35;34;1425;13.9
06/03/2023 16:22;35;34;1425;7.62
06/03/2023 16:22;35;34;1423;6.95
06/03/2023 16:23;35;34;1440;14.35
06/03/2023 16:23;35;34;1538;9.06
06/03/2023 16:24;35;34;1654;8.43
06/03/2023 16:24;35;34;1763;6.52
06/03/2023 16:25;35;34;1859;11.53
06/03/2023 16:25;35;34;1900;21.3
06/03/2023 16:26;35;34;1932;6.27
06/03/2023 16:26;35;34;1942;8
06/03/2023 16:27;35;34;1942;7.02
06/03/2023 16:27;35;34;1942;8.43
06/03/2023 16:28;35;34;1953;13.58
06/03/2023 16:28;35;34;1968;16.22
06/03/2023 16:29;35;34;1973;4.93
06/03/2023 16:29;35;34;2000;8.71
06/03/2023 16:30;35;34;2000;7.58
06/03/2023 16:30;35;34;2000;6.38
06/03/2023 16:31;35;34;2000;15.48
06/03/2023 16:31;35;34;2000;11.43
06/03/2023 16:32;35;34;2000;9.2
06/03/2023 16:32;35;34;2000;9.17
06/03/2023 16:33;35;34;2000;22.19
06/03/2023 16:33;35;34;2000;16.4
06/03/2023 16:34;35;34;2000;8.32
06/03/2023 16:34;35;34;2000;17.71
06/03/2023 16:35;35;34;2000;7.54
06/03/2023 16:35;35;34;2000;6.31
06/03/2023 16:36;35;34;2000;14.67
06/03/2023 16:36;35;34;2000;10.72
06/03/2023 16:37;35;34;2000;11.74
06/03/2023 16:37;35;34;2000;10.12
06/03/2023 16:38;35;34;2000;12.7
06/03/2023 16:38;35;34;2000;9.98
06/03/2023 16:39;35;34;2000;9.73
06/03/2023 16:39;35;34;2000;12.63
06/03/2023 16:40;35;34;2000;22.64
06/03/2023 16:40;35;34;2000;11.04
06/03/2023 16:41;35;34;2000;15.55
06/03/2023 16:41;35;34;2000;16.54
06/03/2023 16:42;35;34;2000;12.66
06/03/2023 16:42;35;34;2000;5.92
06/03/2023 16:43;35;34;2000;6.45
06/03/2023 16:43;35;34;2000;18.55
06/03/2023 16:44;35;34;2000;19.47
06/03/2023 16:44;35;34;2000;15.2
06/03/2023 16:45;35;34;2000;8.82
06/03/2023 16:45;35;34;2000;12.77
06/03/2023 16:46;35;34;2000;13.19
06/03/2023 16:46;35;34;2000;13.12
06/03/2023 16:47;35;34;2000;10.19
06/03/2023 16:47;35;34;2000;13.61
06/03/2023 16:48;35;34;2000;15.45
06/03/2023 16:48;35;34;2000;15.62
06/03/2023 16:49;35;34;2000;14.71
06/03/2023 16:49;35;34;2000;7.37
06/03/2023 16:50;35;34;2000;16.89
06/03/2023 16:50;35;34;2000;13.97
06/03/2023 16:51;35;34;2000;4.79
06/03/2023 16:51;35;34;2000;5.64
06/03/2023 16:52;35;34;2000;16.75
06/03/2023 16:52;35;34;2000;10.86
06/03/2023 16:53;35;34;2000;8.78
06/03/2023 16:53;35;34;2000;7.83
06/03/2023 16:54;35;34;2000;17.67
06/03/2023 16:54;35;34;2000;9.84
06/03/2023 16:55;35;34;2000;18.38
06/03/2023 16:55;35;34;2000;16.15
06/03/2023 16:56;35;34;2000;13.26
06/03/2023 16:56;35;34;2000;24.44
06/03/2023 16:57;35;34;2000;20.03
06/03/2023 16:57;35;34;2000;15.55
06/03/2023 16:58;35;34;2000;13.01
06/03/2023 16:58;35;34;2000;13.86
06/03/2023 16:59;35;34;2000;5.57
06/03/2023 16:59;35;34;2000;7.3
06/03/2023 17:00;35;34;2000;18.02
06/03/2023 17:00;35;34;1984;14.21
06/03/2023 17:01;35;34;1984;14.67
06/03/2023 17:01;35;34;1968;14.07
06/03/2023 17:02;35;34;1963;20.7
06/03/2023 17:02;35;34;1953;7.05
06/03/2023 17:03;35;34;1947;16.15
06/03/2023 17:03;35;34;1947;12.84
06/03/2023 17:04;35;34;1942;18.41
06/03/2023 17:04;35;34;1937;17.11
06/03/2023 17:05;35;34;1932;13.3
06/03/2023 17:05;35;34;1921;12.45
06/03/2023 17:06;35;34;1926;3.17
06/03/2023 17:06;35;34;1916;10.72
06/03/2023 17:07;35;34;1916;18.76
06/03/2023 17:07;35;34;1916;22.93
06/03/2023 17:08;35;34;1911;17.32
06/03/2023 17:08;35;34;1900;8.6
06/03/2023 17:09;35;34;1890;10.37
06/03/2023 17:09;35;34;1895;7.65
06/03/2023 17:10;35;34;1885;11
06/03/2023 17:10;35;34;1885;6.49
06/03/2023 17:11;35;34;1879;10.97
06/03/2023 17:11;35;34;1879;10.83
06/03/2023 17:12;35;34;1869;8.6
06/03/2023 17:12;35;34;1864;25.4
06/03/2023 17:13;35;34;1859;15.13
06/03/2023 17:13;35;34;1859;15.91
06/03/2023 17:14;35;34;1843;12.7
06/03/2023 17:14;35;34;1848;6.52
06/03/2023 17:15;35;34;1838;13.26
06/03/2023 17:15;35;34;1838;13.44
06/03/2023 17:16;35;34;1838;14.92
06/03/2023 17:16;35;34;1828;22.12
06/03/2023 17:17;35;34;1819;16.86
06/03/2023 17:17;35;34;1819;11.07
06/03/2023 17:18;35;34;1814;19.36
06/03/2023 17:18;35;34;1805;20.88
06/03/2023 17:19;35;34;1805;18.02
06/03/2023 17:19;35;34;1796;26.56
06/03/2023 17:20;35;34;1796;23.46
06/03/2023 17:20;35;34;1791;9.27
06/03/2023 17:21;35;34;1782;6.27
06/03/2023 17:21;35;34;1782;8.99
06/03/2023 17:22;35;34;1777;17.18
06/03/2023 17:22;35;34;1772;15.45
06/03/2023 17:23;35;34;1768;6.77
06/03/2023 17:23;35;34;1759;6.1
06/03/2023 17:24;35;34;1753;6.52
06/03/2023 17:24;35;34;1759;8.92
06/03/2023 17:25;35;34;1749;12.55
06/03/2023 17:25;35;34;1745;19.86
06/03/2023 17:26;35;34;1749;8.22
06/03/2023 17:26;35;34;1745;4.3
06/03/2023 17:27;35;34;1749;10.05
06/03/2023 17:27;35;34;1745;11.14
06/03/2023 17:28;35;34;1735;13.72
06/03/2023 17:28;35;34;1735;5.39
06/03/2023 17:29;35;34;1740;13.79
06/03/2023 17:29;35;34;1735;14.25
06/03/2023 17:30;35;34;1735;9.38
06/03/2023 17:30;35;34;1731;7.58
06/03/2023 17:31;35;34;1735;11.39
06/03/2023 17:31;35;34;1726;11.92
06/03/2023 17:32;35;34;1731;2.99
06/03/2023 17:32;35;34;1726;15.09
06/03/2023 17:33;35;34;1726;10.72
06/03/2023 17:33;35;34;1722;3.7
06/03/2023 17:34;35;34;1722;15.84
06/03/2023 17:34;35;34;1717;17.49
06/03/2023 17:35;35;34;1717;10.26
06/03/2023 17:35;35;34;1717;15.31
06/03/2023 17:36;35;34;1712;14.21
06/03/2023 17:36;35;34;1712;13.72
06/03/2023 17:37;35;34;1702;4.58
06/03/2023 17:37;35;34;1708;13.01
06/03/2023 17:38;35;34;1708;11.78
06/03/2023 17:38;35;34;1703;22.86
06/03/2023 17:39;35;34;1708;20.6
06/03/2023 17:39;35;34;1693;11.39
06/03/2023 17:40;35;34;1698;14.53
06/03/2023 17:40;35;34;1698;16.33
06/03/2023 17:41;35;34;1694;9.77
06/03/2023 17:41;35;34;1694;12.7
06/03/2023 17:42;35;34;1685;14.32
06/03/2023 17:42;35;34;1685;9.98
06/03/2023 17:43;35;34;1681;9.1
06/03/2023 17:43;35;34;1677;14.28
06/03/2023 17:44;35;34;1673;18.41
06/03/2023 17:44;35;34;1673;18.34
06/03/2023 17:45;35;34;1669;3.56
06/03/2023 17:45;35;34;1669;10.01
06/03/2023 17:46;35;34;1661;17.32
06/03/2023 17:46;35;34;1668;15.13
06/03/2023 17:47;35;34;1661;9.91
06/03/2023 17:47;35;34;1661;18.38
06/03/2023 17:48;35;34;1654;11.11
06/03/2023 17:48;35;34;1654;14.92
06/03/2023 17:49;35;34;1654;8.67
06/03/2023 17:49;35;34;1654;11.85
06/03/2023 17:50;35;34;1654;12.87
06/03/2023 17:50;35;34;1650;13.08
06/03/2023 17:51;35;34;1646;4.19
06/03/2023 17:51;35;34;1646;6.42
06/03/2023 17:52;35;34;1642;13.15
06/03/2023 17:52;35;34;1646;15.31
06/03/2023 17:53;35;34;1646;9.56
06/03/2023 17:54;35;34;1642;6.17
06/03/2023 17:54;35;34;1642;3.88
06/03/2023 17:55;35;34;1642;10.72
06/03/2023 17:55;35;34;1638;24.87
06/03/2023 17:56;35;34;1635;11.81
06/03/2023 17:56;35;34;1638;29.35
06/03/2023 17:57;35;34;1638;15.17
06/03/2023 17:57;35;34;1638;9.1
06/03/2023 17:58;35;34;1631;10.16
06/03/2023 17:58;35;34;1627;16.54
06/03/2023 17:59;35;34;1637;14.92
06/03/2023 17:59;35;34;1627;12.31
06/03/2023 18:00;35;34;1631;20.49
06/03/2023 18:00;35;34;1627;9.66
06/03/2023 18:01;35;34;1627;11.57
06/03/2023 18:01;35;34;1623;17.56
06/03/2023 18:02;35;34;1623;15.45
06/03/2023 18:02;35;34;1623;22.4
06/03/2023 18:03;35;34;1619;11.6
06/03/2023 18:03;35;34;1619;4.97
06/03/2023 18:04;35;34;1619;7.09
06/03/2023 18:04;35;34;1619;12.31
06/03/2023 18:05;35;34;1611;14.74
06/03/2023 18:05;35;34;1615;22.19
06/03/2023 18:06;35;34;1615;15.91
06/03/2023 18:06;35;34;1608;11.92
06/03/2023 18:07;35;34;1608;20.35
06/03/2023 18:07;35;34;1611;17.88
06/03/2023 18:08;35;34;1608;18.09
06/03/2023 18:08;35;34;1608;12.55
06/03/2023 18:09;35;34;1604;21.69
06/03/2023 18:09;35;34;1604;10.9
06/03/2023 18:10;35;34;1604;16.01
06/03/2023 18:10;35;34;1600;10.61
06/03/2023 18:11;35;34;1600;11.64
06/03/2023 18:11;35;34;1696;17.95
06/03/2023 18:12;35;34;1596;8.53
06/03/2023 18:12;35;34;1596;9.27
06/03/2023 18:13;35;34;1596;8
06/03/2023 18:13;35;34;1596;0.95
06/03/2023 18:14;35;34;1596;8.18
06/03/2023 18:14;35;34;1592;15.98
06/03/2023 18:15;35;34;1588;12.91
06/03/2023 18:15;35;34;1592;9.7
06/03/2023 18:16;35;34;1592;14.39
06/03/2023 18:16;35;34;1598;11.46
06/03/2023 18:17;35;34;1588;14.28
06/03/2023 18:17;35;34;1585;18.02
06/03/2023 18:18;35;34;1588;10.72
06/03/2023 18:18;35;34;1585;9.52
06/03/2023 18:19;35;34;1581;5.11
06/03/2023 18:19;35;34;1585;9.56
06/03/2023 18:20;35;34;1585;2.08
06/03/2023 18:20;35;34;1581;16.96
06/03/2023 18:21;35;34;1581;13.82
06/03/2023 18:21;35;34;1577;10.05
06/03/2023 18:22;35;34;1581;5.08
06/03/2023 18:22;35;34;1581;8.74
06/03/2023 18:23;35;34;1571;8.64
06/03/2023 18:23;35;34;1577;3.7
06/03/2023 18:24;35;34;1581;2.11
06/03/2023 18:24;35;34;1573;5.99
06/03/2023 18:25;35;34;1573;17.18
06/03/2023 18:25;35;34;1577;12.7
06/03/2023 18:26;35;34;1577;6.17
06/03/2023 18:26;35;34;1569;7.79
06/03/2023 18:27;35;34;1573;10.93
06/03/2023 18:27;35;34;1569;14.81
06/03/2023 18:28;35;34;1569;22.36
06/03/2023 18:28;35;34;1565;11.64
06/03/2023 18:29;35;34;1573;6.87
06/03/2023 18:29;35;34;1569;10.33
06/03/2023 18:30;35;34;1573;19.29
06/03/2023 18:30;35;34;1569;19.01
06/03/2023 18:31;35;34;1569;7.58
06/03/2023 18:31;35;34;1573;5.89
06/03/2023 18:32;35;34;1573;15.17
06/03/2023 18:32;35;34;1565;14.46
06/03/2023 18:33;35;34;1565;22.93
06/03/2023 18:33;35;33;1562;9.56
06/03/2023 18:34;35;33;1562;16.61
06/03/2023 18:34;35;33;1562;19.89
06/03/2023 18:35;35;33;1552;11.11
06/03/2023 18:35;35;33;1554;10.3
06/03/2023 18:36;35;33;1554;10.37
06/03/2023 18:36;34;34;1550;7.93
06/03/2023 18:37;34;34;1550;11.14
06/03/2023 18:37;34;34;1554;9.7
06/03/2023 18:38;34;34;1558;7.93
06/03/2023 18:38;34;34;1554;7.54
06/03/2023 18:39;34;34;1562;8.6
06/03/2023 18:39;34;34;1558;22.43
06/03/2023 18:40;34;34;1558;11.81
06/03/2023 18:40;34;34;1550;8.71
06/03/2023 18:41;34;34;1554;16.36
06/03/2023 18:41;34;34;1540;23
06/03/2023 18:42;33;34;1550;16.26
06/03/2023 18:42;33;34;1550;16.58
06/03/2023 18:43;33;34;1550;15.91
06/03/2023 18:43;33;34;1554;13.3
06/03/2023 18:44;33;34;1554;19.33
06/03/2023 18:44;33;34;1554;13.51
06/03/2023 18:45;33;34;1562;20.99
06/03/2023 18:45;33;34;1565;10.09
06/03/2023 18:46;33;34;1581;12.13
06/03/2023 18:46;34;34;1585;10.65
06/03/2023 18:47;33;34;1588;10.97
06/03/2023 18:47;33;34;1596;13.4
06/03/2023 18:48;33;34;1604;10.16
06/03/2023 18:48;33;34;1608;7.54
06/03/2023 18:49;33;34;1615;6.63
06/03/2023 18:49;33;34;1619;9.2
06/03/2023 18:50;33;34;1627;8.14
06/03/2023 18:50;33;34;1635;12.55
06/03/2023 18:51;33;34;1642;18.31
06/03/2023 18:51;33;34;1654;5.04
06/03/2023 18:52;33;34;1665;15.52
06/03/2023 18:52;33;34;1681;6.98
06/03/2023 18:53;33;35;1685;13.12
06/03/2023 18:53;33;34;1694;11.57
06/03/2023 18:54;33;35;1694;13.12
06/03/2023 18:54;33;34;1703;1.97
06/03/2023 18:55;33;34;1703;4.37
06/03/2023 18:55;33;34;1703;15.24
06/03/2023 18:56;33;34;1712;22.19
06/03/2023 18:56;33;34;1712;10.76
06/03/2023 18:57;33;34;1722;11.57
06/03/2023 18:57;33;34;1726;12.41
06/03/2023 18:58;33;34;1726;10.68
06/03/2023 18:58;33;34;1731;13.72
06/03/2023 18:59;33;34;1735;10.65
06/03/2023 18:59;33;34;1740;10.16
06/03/2023 19:00;33;34;1745;5.5
06/03/2023 19:00;33;34;1749;3.45
06/03/2023 19:01;33;34;1749;7.79
06/03/2023 19:01;33;34;1754;9.06
06/03/2023 19:02;33;34;1759;6.63
06/03/2023 19:02;33;34;1754;8.89
06/03/2023 19:03;33;34;1763;18.02
06/03/2023 19:03;33;34;1763;8.71
06/03/2023 19:04;33;34;1763;8.22
06/03/2023 19:04;33;34;1768;9.34
06/03/2023 19:05;33;34;1768;9.98
06/03/2023 19:05;33;34;1768;14.78
06/03/2023 19:06;33;34;1772;19.86
06/03/2023 19:06;33;34;1777;9.03
06/03/2023 19:07;33;34;1777;16.65
06/03/2023 19:07;33;34;1777;13.9
06/03/2023 19:08;33;34;1782;13.08
06/03/2023 19:08;33;34;1782;20.18
06/03/2023 19:09;33;34;1777;14.07
06/03/2023 19:09;33;34;1786;15.09
06/03/2023 19:10;33;34;1782;13.3
06/03/2023 19:10;33;34;1796;11.11
06/03/2023 19:11;33;34;1791;6.59
06/03/2023 19:11;33;34;1796;10.16
06/03/2023 19:12;33;34;1796;3.28
06/03/2023 19:12;33;34;1796;6.03
06/03/2023 19:13;33;34;1800;5.89
06/03/2023 19:13;33;34;1800;3.73
06/03/2023 19:14;33;34;1805;3.31
06/03/2023 19:14;33;34;1800;9.41
06/03/2023 19:15;33;34;1805;13.86
06/03/2023 19:15;33;34;1805;15.09
06/03/2023 19:16;33;34;1814;6.24
06/03/2023 19:16;33;34;1814;9.63
06/03/2023 19:17;33;34;1819;0.7
06/03/2023 19:17;33;34;1819;13.44
06/03/2023 19:18;33;34;1819;8.92
06/03/2023 19:18;33;34;1814;3.63
06/03/2023 19:19;33;34;1823;14.5
06/03/2023 19:19;33;34;1823;13.3
06/03/2023 19:20;33;34;1828;7.37
06/03/2023 19:20;33;34;1828;6.1
06/03/2023 19:21;33;34;1823;6.38
06/03/2023 19:21;33;33;1828;5.36
06/03/2023 19:22;33;33;1833;3.35
06/03/2023 19:22;33;33;1833;5.6
06/03/2023 19:23;33;33;1838;10.37
06/03/2023 19:23;33;33;1838;9.56
06/03/2023 19:24;33;33;1838;13.93
06/03/2023 19:24;33;33;1848;9.2
06/03/2023 19:25;33;33;1848;12.27
06/03/2023 19:25;33;33;1858;11.74
06/03/2023 19:26;33;33;1853;8.07
06/03/2023 19:26;33;33;1853;10.93
06/03/2023 19:27;33;33;1848;12.77
06/03/2023 19:27;33;33;1859;3.88
06/03/2023 19:28;33;33;1869;11.04
06/03/2023 19:28;33;33;1864;7.79
06/03/2023 19:29;33;33;1869;9.8
06/03/2023 19:29;33;33;1874;2.85
06/03/2023 19:30;33;33;1874;14.67
06/03/2023 19:30;33;33;1874;8
06/03/2023 19:31;33;33;1874;7.83
06/03/2023 19:31;33;33;1879;6.7
06/03/2023 19:32;33;33;1885;13.3
06/03/2023 19:32;33;33;1880;12.63
06/03/2023 19:33;33;33;1890;3.42
06/03/2023 19:33;33;33;1895;4.62
06/03/2023 19:34;33;33;1895;2.78
06/03/2023 19:34;33;33;1905;3.24
06/03/2023 19:35;33;33;1900;2.43
06/03/2023 19:35;33;33;1906;10.01
06/03/2023 19:36;33;33;1906;8.32
06/03/2023 19:36;33;33;1911;6.24
06/03/2023 19:37;33;33;1911;6.49
06/03/2023 19:37;33;33;1911;6.8
06/03/2023 19:38;33;33;1916;8.74
06/03/2023 19:38;33;33;1916;11.57
06/03/2023 19:39;33;33;1911;6.42
06/03/2023 19:39;33;33;1921;9.56
06/03/2023 19:40;33;33;1921;4.69
06/03/2023 19:40;33;33;1926;14.71
06/03/2023 19:41;33;33;1932;5.29
06/03/2023 19:41;33;33;1932;3.38
06/03/2023 19:42;33;33;1922;16.47
06/03/2023 19:42;33;33;1922;24.51
06/03/2023 19:43;33;33;1937;7.93
06/03/2023 19:43;33;33;1937;7.16
06/03/2023 19:44;33;33;1937;6.59
06/03/2023 19:44;33;33;1947;6.35
06/03/2023 19:45;33;33;1937;5.29
06/03/2023 19:45;33;33;1942;6.91
06/03/2023 19:46;33;33;1947;11.71
06/03/2023 19:46;33;33;1942;11.64
06/03/2023 19:47;33;33;1947;5.11
06/03/2023 19:47;33;33;1942;12.13
06/03/2023 19:48;33;33;1947;11.46
06/03/2023 19:48;33;33;1953;8.5
06/03/2023 19:49;33;33;1953;17.53
06/03/2023 19:49;33;33;1958;17.85
06/03/2023 19:50;33;33;1958;10.58
06/03/2023 19:50;33;33;1958;5.75
06/03/2023 19:51;33;33;1963;13.08
06/03/2023 19:51;33;33;1968;10.47
06/03/2023 19:52;33;33;1963;8.04
06/03/2023 19:52;33;33;1963;7.33
06/03/2023 19:53;33;33;1963;7.02
06/03/2023 19:53;33;33;1963;6.2
06/03/2023 19:54;33;33;1963;7.58
06/03/2023 19:54;33;33;1973;7.62
06/03/2023 19:55;33;33;1973;10.68
06/03/2023 19:55;33;33;1968;2.15
06/03/2023 19:56;33;33;1978;11.67
06/03/2023 19:56;33;33;1979;18.8
06/03/2023 19:57;33;33;1979;7.51
06/03/2023 19:57;33;33;1979;7.97
06/03/2023 19:58;33;33;1979;4.05
06/03/2023 19:58;33;33;1989;10.65
06/03/2023 19:59;33;33;1974;6.24
06/03/2023 19:59;33;33;1984;9.17
06/03/2023 20:00;33;33;1984;7.69
06/03/2023 20:00;33;33;1989;12.77
06/03/2023 20:01;33;33;1989;8.25
06/03/2023 20:01;33;33;1989;2.11
06/03/2023 20:02;33;33;1994;10.3
06/03/2023 20:02;33;33;1989;5.43
06/03/2023 20:03;33;33;1989;7.97
06/03/2023 20:03;33;33;1989;9.1
06/03/2023 20:04;33;33;1989;10.68
06/03/2023 20:04;33;33;1979;14.67
06/03/2023 20:05;33;33;1984;13.08
06/03/2023 20:05;33;33;1973;10.44
06/03/2023 20:06;33;33;1973;13.97
06/03/2023 20:07;33;33;1968;10.58
06/03/2023 20:07;33;33;1958;7.44
06/03/2023 20:08;33;34;1963;7.97
06/03/2023 20:08;33;34;1968;11.21
06/03/2023 20:09;33;34;1963;8.04
06/03/2023 20:09;33;34;1963;17.35
06/03/2023 20:10;33;34;1979;10.19
06/03/2023 20:10;33;34;1979;5.78
06/03/2023 20:11;33;34;1984;11.14
06/03/2023 20:11;33;34;1984;6.49
06/03/2023 20:12;33;34;1989;3.77
06/03/2023 20:12;33;34;1994;16.01
06/03/2023 20:13;33;34;1989;5.75
06/03/2023 20:13;33;34;1984;5.82
06/03/2023 20:14;33;35;2000;12.17
06/03/2023 20:14;33;34;1994;13.15
06/03/2023 20:15;33;35;1000;8.36
06/03/2023 20:15;33;35;2000;10.68
06/03/2023 20:16;33;35;2000;19.5
06/03/2023 20:16;33;35;2000;13.72
06/03/2023 20:17;33;35;2000;11.92
06/03/2023 20:17;33;35;2000;7.86
06/03/2023 20:18;33;35;2000;6.84
06/03/2023 20:18;33;35;2000;2.43
06/03/2023 20:19;33;35;1989;4.65
06/03/2023 20:19;33;35;1994;11.64
06/03/2023 20:20;33;35;1984;12.55
06/03/2023 20:20;33;35;1984;8.85
06/03/2023 20:21;33;35;1989;14.78
06/03/2023 20:21;33;35;1973;11.53
06/03/2023 20:22;33;35;1958;11.99
06/03/2023 20:22;33;35;1953;13.65
06/03/2023 20:23;32;36;1953;13.51
06/03/2023 20:23;32;36;1943;4.86
06/03/2023 20:24;33;35;1942;6.13
06/03/2023 20:24;33;35;1947;5.43
06/03/2023 20:25;33;35;1947;6.52
06/03/2023 20:25;33;35;1932;4.69
06/03/2023 20:26;33;35;1922;9.56
06/03/2023 20:26;33;35;1916;9.1
06/03/2023 20:27;33;35;1916;18.13
06/03/2023 20:27;33;35;1921;12.63
06/03/2023 20:28;33;35;1921;13.33
06/03/2023 20:28;33;35;1911;9.8
06/03/2023 20:29;33;35;1911;5.15
06/03/2023 20:29;33;35;1911;30.05
06/03/2023 20:30;33;35;1911;10.54
06/03/2023 20:30;33;35;1906;11.53
06/03/2023 20:31;33;35;1911;9.06
06/03/2023 20:31;33;35;1906;18.87
06/03/2023 20:32;33;35;1900;9.56
06/03/2023 20:32;33;35;1906;8.99
06/03/2023 20:33;33;35;1906;9.06
06/03/2023 20:33;33;35;1900;21.37
06/03/2023 20:34;33;35;1900;20.35
06/03/2023 20:34;33;35;1895;1.3
06/03/2023 20:35;33;35;1890;8.57
06/03/2023 20:35;33;35;1889;8.57
06/03/2023 20:36;33;35;1885;16.61
06/03/2023 20:36;33;35;1879;17.32
06/03/2023 20:37;33;35;1874;6.73
06/03/2023 20:37;33;35;1869;13.9
06/03/2023 20:38;33;35;1864;16.51
06/03/2023 20:38;33;35;1853;12.34
06/03/2023 20:39;33;35;1853;8.07
06/03/2023 20:39;33;35;1853;7.47
06/03/2023 20:40;33;35;1853;13.01
06/03/2023 20:40;33;35;1853;5.75
06/03/2023 20:41;33;35;1848;12.84
06/03/2023 20:41;33;35;1843;12.87
06/03/2023 20:42;33;35;1843;19.15
06/03/2023 20:42;33;35;1838;8.71
06/03/2023 20:43;33;35;1838;11.5
06/03/2023 20:43;33;35;1833;9.49
06/03/2023 20:44;33;35;1828;7.05
06/03/2023 20:44;33;35;1828;7.51
06/03/2023 20:45;33;35;1823;21.94
06/03/2023 20:45;33;35;1823;7.58
06/03/2023 20:46;33;35;1819;7.26
06/03/2023 20:46;33;35;1814;8.36
06/03/2023 20:47;33;35;1814;12.66
06/03/2023 20:47;33;35;1814;11.6
06/03/2023 20:48;33;35;1804;8.18
06/03/2023 20:48;33;35;1809;11.11
06/03/2023 20:49;33;35;1805;16.51
06/03/2023 20:49;33;35;1800;11.95
06/03/2023 20:50;33;35;1800;12.03
06/03/2023 20:50;33;35;1796;13.01
06/03/2023 20:51;33;35;1796;5.78
06/03/2023 20:51;33;35;1796;8.99
06/03/2023 20:52;33;35;1786;7.12
06/03/2023 20:52;33;35;1781;10.58
06/03/2023 20:53;33;35;1786;15.41
06/03/2023 20:53;33;35;1782;10.68
06/03/2023 20:54;33;35;1777;6.77
06/03/2023 20:54;33;35;1772;8.64
06/03/2023 20:55;33;35;1772;10.23
06/03/2023 20:55;33;35;1768;7.86
06/03/2023 20:56;33;35;1768;10.3
06/03/2023 20:56;33;35;1768;13.51
06/03/2023 20:57;33;35;1768;9.7
06/03/2023 20:57;33;35;1763;6.66
06/03/2023 20:58;33;35;1763;10.61
06/03/2023 20:58;33;35;1759;6.35
06/03/2023 20:59;33;35;1754;10.61
06/03/2023 20:59;33;35;1749;15.77
06/03/2023 21:00;33;35;1749;17.04
06/03/2023 21:00;33;35;1749;21.87
06/03/2023 21:01;33;36;1749;12.55
06/03/2023 21:01;33;36;1749;14.74
06/03/2023 21:02;33;36;1745;25.54
06/03/2023 21:02;33;36;1745;7.65
06/03/2023 21:03;33;36;1740;13.01
06/03/2023 21:03;33;36;1745;12.94
06/03/2023 21:04;33;36;1740;9.73
06/03/2023 21:04;33;36;1731;9.52
06/03/2023 21:05;33;36;1731;11.18
06/03/2023 21:05;33;36;1731;8.82
06/03/2023 21:06;33;36;1735;11.95
06/03/2023 21:06;33;36;1726;9.34
06/03/2023 21:07;33;36;1731;11.18
06/03/2023 21:07;33;36;1731;11.95
06/03/2023 21:08;33;36;1731;10.05
06/03/2023 21:08;33;36;1726;6.8
06/03/2023 21:09;33;36;1722;14.04
06/03/2023 21:09;33;36;1726;18.31
06/03/2023 21:10;33;36;1726;8.64
06/03/2023 21:10;33;36;1722;21.94
